,ChEMBLTargetID,ModulatorCount
3865,CHEMBL5311,144
3866,CHEMBL5314,510
3867,CHEMBL5314312,52
3868,CHEMBL5314315,30
3869,CHEMBL5314317,8
3870,CHEMBL5314318,15
3871,CHEMBL5314321,1
3872,CHEMBL5314326,42
3873,CHEMBL5314327,1
3874,CHEMBL5315,3
3875,CHEMBL5316,22
3876,CHEMBL5318,33
3877,CHEMBL5319,313
3878,CHEMBL5320,34
3879,CHEMBL5330,555
3880,CHEMBL5331,452
3881,CHEMBL5332,145
3882,CHEMBL5334,68
3883,CHEMBL5335,130
3884,CHEMBL5339,422
3885,CHEMBL5347,34
3886,CHEMBL5349,2
3887,CHEMBL5350,20
3888,CHEMBL5358,95
3889,CHEMBL5364,63
3890,CHEMBL5365,6
3891,CHEMBL5366,537
3892,CHEMBL5367,11
3893,CHEMBL5368,30
3894,CHEMBL5378,76
3895,CHEMBL5388,17
3896,CHEMBL5391,3
3897,CHEMBL5393,1125
3898,CHEMBL5398,32
3899,CHEMBL5399,104
3900,CHEMBL5401,192
3901,CHEMBL5403,41
3902,CHEMBL5404,15
3903,CHEMBL5405,8
3904,CHEMBL5406,221
3905,CHEMBL5407,1537
3906,CHEMBL5408,536
3907,CHEMBL5409,748
3908,CHEMBL5413,301
3909,CHEMBL5415,33
3910,CHEMBL5416,48
3911,CHEMBL5421,14
3912,CHEMBL5422,198
3913,CHEMBL5425,2
3914,CHEMBL5426,26
3915,CHEMBL5427,70
3916,CHEMBL5432,131
3917,CHEMBL5433,105
3918,CHEMBL5435,48
3919,CHEMBL5441364,11
3920,CHEMBL5441366,16
3921,CHEMBL5441368,23
3922,CHEMBL5443,616
3923,CHEMBL5444,5
3924,CHEMBL5446,1
3925,CHEMBL5451,236
3926,CHEMBL5455,116
3927,CHEMBL5460,19
3928,CHEMBL5461,21
3929,CHEMBL5462,605
3930,CHEMBL5463,153
3931,CHEMBL5464,454
3932,CHEMBL5465205,1
3933,CHEMBL5465206,2
3934,CHEMBL5465208,3
3935,CHEMBL5465209,1
3936,CHEMBL5465213,19
3937,CHEMBL5465219,2
3938,CHEMBL5465220,1
3939,CHEMBL5465221,1
3940,CHEMBL5465222,3
3941,CHEMBL5465229,4
3942,CHEMBL5465230,3
3943,CHEMBL5465231,1
3944,CHEMBL5465233,2
3945,CHEMBL5465234,7
3946,CHEMBL5465239,2
3947,CHEMBL5465250,25
3948,CHEMBL5465253,1
3949,CHEMBL5465255,25
3950,CHEMBL5465256,4
3951,CHEMBL5465260,1
3952,CHEMBL5465261,6
3953,CHEMBL5465263,2
3954,CHEMBL5465268,2
3955,CHEMBL5465269,2
3956,CHEMBL5465270,2
3957,CHEMBL5465271,1
3958,CHEMBL5465273,8
3959,CHEMBL5465277,6
3960,CHEMBL5465280,3
3961,CHEMBL5465289,6
3962,CHEMBL5465290,95
3963,CHEMBL5465300,6
3964,CHEMBL5465301,1
3965,CHEMBL5465305,2
3966,CHEMBL5465316,1
3967,CHEMBL5465332,1
3968,CHEMBL5465334,4
3969,CHEMBL5465342,5
3970,CHEMBL5465343,11
3971,CHEMBL5465351,36
3972,CHEMBL5465352,15
3973,CHEMBL5465362,1
3974,CHEMBL5465363,40
3975,CHEMBL5465380,12
3976,CHEMBL5465381,2
3977,CHEMBL5465393,39
3978,CHEMBL5465394,5
3979,CHEMBL5465395,3
3980,CHEMBL5465400,2
3981,CHEMBL5465444,3
3982,CHEMBL5465447,33
3983,CHEMBL5465448,1
3984,CHEMBL5465450,1
3985,CHEMBL5465452,9
3986,CHEMBL5465453,7
3987,CHEMBL5465457,1
3988,CHEMBL5465458,16
3989,CHEMBL5465459,23
3990,CHEMBL5465521,14
3991,CHEMBL5465522,1
3992,CHEMBL5465523,2
3993,CHEMBL5465545,1
3994,CHEMBL5465552,1
3995,CHEMBL5465553,23
3996,CHEMBL5465554,10
3997,CHEMBL5465558,3
3998,CHEMBL5466,24
3999,CHEMBL5467,63
4000,CHEMBL5469,322
4001,CHEMBL5474,38
4002,CHEMBL5475,21
4003,CHEMBL5476,68
4004,CHEMBL5479,5
4005,CHEMBL5480,217
4006,CHEMBL5482971,2
4007,CHEMBL5482972,14
4008,CHEMBL5482973,20
4009,CHEMBL5482974,17
4010,CHEMBL5482984,1
4011,CHEMBL5482985,1
4012,CHEMBL5482991,1
4013,CHEMBL5482992,1
4014,CHEMBL5482993,1
4015,CHEMBL5482994,4
4016,CHEMBL5482995,2
4017,CHEMBL5483,26
4018,CHEMBL5483002,1
4019,CHEMBL5483004,47
4020,CHEMBL5483005,31
4021,CHEMBL5483006,30
4022,CHEMBL5483007,1
4023,CHEMBL5483008,1
4024,CHEMBL5483084,1
4025,CHEMBL5483141,1
4026,CHEMBL5485,340
4027,CHEMBL5491,539
4028,CHEMBL5493,183
4029,CHEMBL5500,131
4030,CHEMBL5501,19
4031,CHEMBL5503,162
4032,CHEMBL5514,7847
4033,CHEMBL5516,5
4034,CHEMBL5517,73
4035,CHEMBL5518,405
4036,CHEMBL5519,14
4037,CHEMBL5520,19
4038,CHEMBL5521,9
4039,CHEMBL5522,236
4040,CHEMBL5523,14
4041,CHEMBL5524,110
4042,CHEMBL5533,77
4043,CHEMBL5542,8
4044,CHEMBL5543,922
4045,CHEMBL5545,156
4046,CHEMBL5546,13
4047,CHEMBL5547,25
4048,CHEMBL5548,1
4049,CHEMBL5549,17
4050,CHEMBL5550,28
4051,CHEMBL5551,3
4052,CHEMBL5552,32
4053,CHEMBL5553,82
4054,CHEMBL5554,65
4055,CHEMBL5555,612
4056,CHEMBL5558,249
4057,CHEMBL5568,346
4058,CHEMBL5573,147
4059,CHEMBL5574,1
4060,CHEMBL5575,83
4061,CHEMBL5578,17
4062,CHEMBL5579,66
4063,CHEMBL5580,89
4064,CHEMBL5581,1
4065,CHEMBL5586,21
4066,CHEMBL5587,4
4067,CHEMBL5588,2
4068,CHEMBL5600,406
4069,CHEMBL5602,16
4070,CHEMBL5603,4
4071,CHEMBL5604,24
4072,CHEMBL5605,37
4073,CHEMBL5606,21
4074,CHEMBL5607,35
4075,CHEMBL5608,554
4076,CHEMBL5610,22
4077,CHEMBL5615,18
4078,CHEMBL5616,42
4079,CHEMBL5619,377
4080,CHEMBL5620,358
4081,CHEMBL5626,18
4082,CHEMBL5627,205
4083,CHEMBL5638,12
4084,CHEMBL5639,5
4085,CHEMBL5641,1
4086,CHEMBL5646,406
4087,CHEMBL5649,160
4088,CHEMBL5650,234
4089,CHEMBL5651,24
4090,CHEMBL5652,1617
4091,CHEMBL5654,19
4092,CHEMBL5658,1451
4093,CHEMBL5659,28
4094,CHEMBL5661,45
4095,CHEMBL5665,20
4096,CHEMBL5666,35
4097,CHEMBL5667,34
4098,CHEMBL5668,41
4099,CHEMBL5671,32
4100,CHEMBL5678,231
4101,CHEMBL5679,19
4102,CHEMBL5681,2
4103,CHEMBL5683,107
4104,CHEMBL5684,30
4105,CHEMBL5685,39
4106,CHEMBL5689,293
4107,CHEMBL5694,9
4108,CHEMBL5696,11
4109,CHEMBL5697,709
4110,CHEMBL5698,53
4111,CHEMBL5699,186
4112,CHEMBL5700,144
4113,CHEMBL5701,105
4114,CHEMBL5703,87
4115,CHEMBL5704,106
4116,CHEMBL5705,119
4117,CHEMBL5707,3
4118,CHEMBL5716,5
4119,CHEMBL5719,642
4120,CHEMBL5721,3
4121,CHEMBL5722,7
4122,CHEMBL5728,27
4123,CHEMBL5731,46
4124,CHEMBL5736,114
4125,CHEMBL5742,181
4126,CHEMBL5747,600
4127,CHEMBL5748,18
4128,CHEMBL5749,454
4129,CHEMBL5750,3
4130,CHEMBL5753,16
4131,CHEMBL5754,67
4132,CHEMBL5758,1
4133,CHEMBL5759,9
4134,CHEMBL5762,1
4135,CHEMBL5772,4
4136,CHEMBL5776,255
4137,CHEMBL5777,4
4138,CHEMBL5780,27
4139,CHEMBL5784,85
4140,CHEMBL5785,74
4141,CHEMBL5789,6
4142,CHEMBL5790,41
4143,CHEMBL5791,9
4144,CHEMBL5792,1
4145,CHEMBL5794,262
4146,CHEMBL5804,436
4147,CHEMBL5805,578
4148,CHEMBL5807,16
4149,CHEMBL5808,19
4150,CHEMBL5810,61
4151,CHEMBL5811,1
4152,CHEMBL5812,19
4153,CHEMBL5813,2
4154,CHEMBL5815,168
4155,CHEMBL5817,53
4156,CHEMBL5818,263
4157,CHEMBL5819,191
4158,CHEMBL5836,69
4159,CHEMBL5838,62
4160,CHEMBL5840,47
4161,CHEMBL5843,3
4162,CHEMBL5844,107
4163,CHEMBL5845,77
4164,CHEMBL5847,204
4165,CHEMBL5849,11
4166,CHEMBL5850,138
4167,CHEMBL5851,6
4168,CHEMBL5852,101
4169,CHEMBL5853,263
4170,CHEMBL5854,47
4171,CHEMBL5855,269
4172,CHEMBL5856,16
4173,CHEMBL5857,600
4174,CHEMBL5861,35
4175,CHEMBL5866,97
4176,CHEMBL5868,86
4177,CHEMBL5869,48
4178,CHEMBL5870,24
4179,CHEMBL5871,7
4180,CHEMBL5872,7
4181,CHEMBL5873,86
4182,CHEMBL5874,9
4183,CHEMBL5876,61
4184,CHEMBL5877,19
4185,CHEMBL5878,15
4186,CHEMBL5879,353
4187,CHEMBL5880,82
4188,CHEMBL5887,3
4189,CHEMBL5888,750
4190,CHEMBL5890,3
4191,CHEMBL5891,69
4192,CHEMBL5893,9
4193,CHEMBL5896,213
4194,CHEMBL5897,2
4195,CHEMBL5898,1
4196,CHEMBL5903,427
4197,CHEMBL5905,77
4198,CHEMBL5907,56
4199,CHEMBL5909,24
4200,CHEMBL5910,2
4201,CHEMBL5912,16
4202,CHEMBL5914,54
4203,CHEMBL5916,21
4204,CHEMBL5917,33
4205,CHEMBL5918,7
4206,CHEMBL5921,256
4207,CHEMBL5922,39
4208,CHEMBL5924,5
4209,CHEMBL5925,180
4210,CHEMBL5932,245
4211,CHEMBL5936,1099
4212,CHEMBL5938,192
4213,CHEMBL5939,159
4214,CHEMBL5940,31
4215,CHEMBL5941,60
4216,CHEMBL5942,145
4217,CHEMBL5950,1
4218,CHEMBL5951,142
4219,CHEMBL5952,170
4220,CHEMBL5953,13
4221,CHEMBL5954,2
4222,CHEMBL5955,18
4223,CHEMBL5957,317
4224,CHEMBL5960,1
4225,CHEMBL5962,2
4226,CHEMBL5963,141
4227,CHEMBL5966,139
4228,CHEMBL5968,17
4229,CHEMBL5969,27
4230,CHEMBL5970,39
4231,CHEMBL5971,673
4232,CHEMBL5975,28
4233,CHEMBL5976,8
4234,CHEMBL5977,1
4235,CHEMBL5979,344
4236,CHEMBL5982,44
4237,CHEMBL5983,106
4238,CHEMBL5985,1
4239,CHEMBL5987,31
4240,CHEMBL5988,2
4241,CHEMBL5989,30
4242,CHEMBL5990,83
4243,CHEMBL5991,4
4244,CHEMBL5992,5
4245,CHEMBL5993,9
4246,CHEMBL5994,42
4247,CHEMBL5999,3
4248,CHEMBL6000,65
4249,CHEMBL6001,67
4250,CHEMBL6002,68
4251,CHEMBL6003,83
4252,CHEMBL6004,2
4253,CHEMBL6005,63
4254,CHEMBL6006,114
4255,CHEMBL6007,629
4256,CHEMBL6009,1050
4257,CHEMBL6014,45
4258,CHEMBL6020,90
4259,CHEMBL6024,33
4260,CHEMBL6025,299
4261,CHEMBL6026,14
4262,CHEMBL6027,1
4263,CHEMBL6029,54
4264,CHEMBL6030,133
4265,CHEMBL6031,172
4266,CHEMBL6032,486
4267,CHEMBL6036,18
4268,CHEMBL6042,3
4269,CHEMBL6044,110
4270,CHEMBL6052,25
4271,CHEMBL6054,29
4272,CHEMBL6055,5
4273,CHEMBL6079,54
4274,CHEMBL6082,123
4275,CHEMBL6083,23
4276,CHEMBL6087,1
4277,CHEMBL6088,15
4278,CHEMBL6089,225
4279,CHEMBL6090,1
4280,CHEMBL6093,12
4281,CHEMBL6094,16
4282,CHEMBL6095,37
4283,CHEMBL6101,116
4284,CHEMBL6103,1
4285,CHEMBL6111,39
4286,CHEMBL6113,58
4287,CHEMBL6114,17
4288,CHEMBL6115,751
4289,CHEMBL6117,19
4290,CHEMBL6118,1
4291,CHEMBL6119,1
4292,CHEMBL6120,463
4293,CHEMBL6121,12
4294,CHEMBL6122,5
4295,CHEMBL612247,5
4296,CHEMBL612250,421
4297,CHEMBL612253,4
4298,CHEMBL612254,5
4299,CHEMBL612255,1027
4300,CHEMBL612256,88
4301,CHEMBL612258,49
4302,CHEMBL612260,2
4303,CHEMBL612261,5
4304,CHEMBL612262,1428
4305,CHEMBL612263,1498
4306,CHEMBL612264,358
4307,CHEMBL612268,103
4308,CHEMBL612270,7
4309,CHEMBL612271,6
4310,CHEMBL612279,56
4311,CHEMBL612280,6
4312,CHEMBL612282,3
4313,CHEMBL6123,34
4314,CHEMBL612406,14
4315,CHEMBL612407,6
4316,CHEMBL612409,14
4317,CHEMBL612419,2
4318,CHEMBL612424,2
4319,CHEMBL612440,118
4320,CHEMBL612442,4
4321,CHEMBL612446,53
4322,CHEMBL612447,222
4323,CHEMBL612516,6
4324,CHEMBL612517,141
4325,CHEMBL612518,2122
4326,CHEMBL612519,160
4327,CHEMBL612540,26
4328,CHEMBL612542,324
4329,CHEMBL612543,4
4330,CHEMBL612544,1428
4331,CHEMBL612547,336
4332,CHEMBL612552,54
4333,CHEMBL612554,56
4334,CHEMBL612555,290
4335,CHEMBL612565,228
4336,CHEMBL612566,108
4337,CHEMBL612569,51
4338,CHEMBL612570,71
4339,CHEMBL612577,23
4340,CHEMBL612583,45
4341,CHEMBL612584,7
4342,CHEMBL612585,2
4343,CHEMBL612586,20
4344,CHEMBL612587,52
4345,CHEMBL612588,367
4346,CHEMBL612590,18
4347,CHEMBL612591,1
4348,CHEMBL612593,9
4349,CHEMBL612595,45
4350,CHEMBL612596,66
4351,CHEMBL612597,12
4352,CHEMBL612598,11
4353,CHEMBL612657,580
4354,CHEMBL612700,51
4355,CHEMBL612701,102
4356,CHEMBL612703,7
4357,CHEMBL612706,8
4358,CHEMBL612707,14
4359,CHEMBL612708,8
4360,CHEMBL612794,1225
4361,CHEMBL612795,38
4362,CHEMBL612796,101
4363,CHEMBL612797,7
4364,CHEMBL612798,6
4365,CHEMBL612799,115
4366,CHEMBL612807,7
4367,CHEMBL612808,8
4368,CHEMBL612809,47
4369,CHEMBL612810,67
4370,CHEMBL612811,4
4371,CHEMBL612815,55
4372,CHEMBL612818,39
4373,CHEMBL612819,1
4374,CHEMBL612820,2
4375,CHEMBL613102,271
4376,CHEMBL613103,16
4377,CHEMBL613106,83
4378,CHEMBL613107,1654
4379,CHEMBL613290,107
4380,CHEMBL613292,26
4381,CHEMBL613300,53
4382,CHEMBL613373,18
4383,CHEMBL613416,1247
4384,CHEMBL613424,147
4385,CHEMBL613503,131
4386,CHEMBL613505,134
4387,CHEMBL613506,100
4388,CHEMBL613508,3220
4389,CHEMBL613509,64
4390,CHEMBL613510,947
4391,CHEMBL613513,6
4392,CHEMBL613515,2
4393,CHEMBL613516,15
4394,CHEMBL613517,18
4395,CHEMBL613519,10
4396,CHEMBL613521,7
4397,CHEMBL613522,15
4398,CHEMBL613523,3
4399,CHEMBL613526,1
4400,CHEMBL613527,30
4401,CHEMBL613529,175
4402,CHEMBL613530,68
4403,CHEMBL613531,57
4404,CHEMBL613533,102
4405,CHEMBL613536,44
4406,CHEMBL613537,2
4407,CHEMBL613540,11
4408,CHEMBL613546,4
4409,CHEMBL6136,1344
4410,CHEMBL613690,19
4411,CHEMBL613704,425
4412,CHEMBL613711,109
4413,CHEMBL6138,80
4414,CHEMBL613820,5
4415,CHEMBL613824,20
4416,CHEMBL613827,219
4417,CHEMBL613829,369
4418,CHEMBL613831,1573
4419,CHEMBL613833,13
4420,CHEMBL613834,1847
4421,CHEMBL613835,2797
4422,CHEMBL613836,3
4423,CHEMBL613839,2
4424,CHEMBL613842,113
4425,CHEMBL613852,7
4426,CHEMBL613854,117
4427,CHEMBL613855,102
4428,CHEMBL613858,17
4429,CHEMBL613859,2425
4430,CHEMBL613860,411
4431,CHEMBL613868,73
4432,CHEMBL613869,36
4433,CHEMBL613870,101
4434,CHEMBL613878,6
4435,CHEMBL613881,15
4436,CHEMBL613888,526
4437,CHEMBL613889,90
4438,CHEMBL613892,8
4439,CHEMBL613893,1
4440,CHEMBL613895,22
4441,CHEMBL613969,16
4442,CHEMBL613970,8
4443,CHEMBL613971,3
4444,CHEMBL613972,3
4445,CHEMBL613973,18
4446,CHEMBL613974,23
4447,CHEMBL613977,389
4448,CHEMBL613978,71
4449,CHEMBL613979,1868
4450,CHEMBL613984,315
4451,CHEMBL613985,7
4452,CHEMBL613987,5
4453,CHEMBL613988,251
4454,CHEMBL613994,3
4455,CHEMBL613996,4
4456,CHEMBL613997,101
4457,CHEMBL613998,64
4458,CHEMBL613999,8
4459,CHEMBL614004,3861
4460,CHEMBL614010,3
4461,CHEMBL614012,65
4462,CHEMBL614019,3
4463,CHEMBL614021,73
4464,CHEMBL614023,61
4465,CHEMBL614024,6
4466,CHEMBL614026,18
4467,CHEMBL614029,17
4468,CHEMBL614030,3
4469,CHEMBL614032,1
4470,CHEMBL614033,63
4471,CHEMBL614034,50
4472,CHEMBL614035,24
4473,CHEMBL614036,220
4474,CHEMBL614038,55
4475,CHEMBL614039,1056
4476,CHEMBL614044,6
4477,CHEMBL614048,42
4478,CHEMBL614049,67
4479,CHEMBL614051,124
4480,CHEMBL614053,43
4481,CHEMBL614054,67
4482,CHEMBL614055,104
4483,CHEMBL614056,98
4484,CHEMBL614057,14
4485,CHEMBL614058,475
4486,CHEMBL614059,4
4487,CHEMBL614066,69
4488,CHEMBL614067,236
4489,CHEMBL614069,1918
4490,CHEMBL614070,10
4491,CHEMBL614071,296
4492,CHEMBL614072,306
4493,CHEMBL614075,122
4494,CHEMBL614076,145
4495,CHEMBL614078,13
4496,CHEMBL614083,9
4497,CHEMBL614096,186
4498,CHEMBL614097,56
4499,CHEMBL614099,102
4500,CHEMBL614101,3
4501,CHEMBL614102,313
4502,CHEMBL614107,76
4503,CHEMBL614110,17
4504,CHEMBL614117,247
4505,CHEMBL614126,1
4506,CHEMBL614127,97
4507,CHEMBL614128,4
4508,CHEMBL614129,215
4509,CHEMBL614130,8
4510,CHEMBL614132,1
4511,CHEMBL614133,3
4512,CHEMBL614134,2
4513,CHEMBL614135,276
4514,CHEMBL614139,1202
4515,CHEMBL614140,265
4516,CHEMBL614142,23
4517,CHEMBL614143,6
4518,CHEMBL614144,104
4519,CHEMBL614145,135
4520,CHEMBL614146,2
4521,CHEMBL614149,5
4522,CHEMBL614150,31
4523,CHEMBL614151,12
4524,CHEMBL614157,65
4525,CHEMBL614159,1
4526,CHEMBL614163,149
4527,CHEMBL614164,146
4528,CHEMBL614166,3
4529,CHEMBL614170,71
4530,CHEMBL614173,1
4531,CHEMBL614174,1
4532,CHEMBL614176,118
4533,CHEMBL614177,986
4534,CHEMBL614181,846
4535,CHEMBL614184,133
4536,CHEMBL614187,222
4537,CHEMBL614188,273
4538,CHEMBL614191,11
4539,CHEMBL614192,4
4540,CHEMBL614194,16
4541,CHEMBL614195,27
4542,CHEMBL614196,2
4543,CHEMBL614197,380
4544,CHEMBL614198,77
4545,CHEMBL6142,19
4546,CHEMBL614200,157
4547,CHEMBL614205,62
4548,CHEMBL614206,76
4549,CHEMBL614207,36
4550,CHEMBL614208,122
4551,CHEMBL614209,13
4552,CHEMBL614210,9
4553,CHEMBL614211,8
4554,CHEMBL614212,46
4555,CHEMBL614213,800
4556,CHEMBL614214,111
4557,CHEMBL614232,3
4558,CHEMBL614234,1
4559,CHEMBL614235,4
4560,CHEMBL614236,4
4561,CHEMBL614239,5
4562,CHEMBL614241,119
4563,CHEMBL614242,2
4564,CHEMBL614243,60
4565,CHEMBL614244,1
4566,CHEMBL614245,2126
4567,CHEMBL614246,3
4568,CHEMBL614247,1098
4569,CHEMBL614251,2
4570,CHEMBL614252,1
4571,CHEMBL614254,3
4572,CHEMBL614255,57
4573,CHEMBL614257,20
4574,CHEMBL614266,55
4575,CHEMBL614268,30
4576,CHEMBL614273,4
4577,CHEMBL614274,10
4578,CHEMBL614279,1251
4579,CHEMBL614280,29
4580,CHEMBL614281,158
4581,CHEMBL614284,37
4582,CHEMBL614285,992
4583,CHEMBL614286,38
4584,CHEMBL614287,6
4585,CHEMBL614289,8
4586,CHEMBL614292,43
4587,CHEMBL614295,32
4588,CHEMBL614300,158
4589,CHEMBL614317,382
4590,CHEMBL614320,8
4591,CHEMBL614321,329
4592,CHEMBL614322,8
4593,CHEMBL614323,5
4594,CHEMBL614326,17
4595,CHEMBL614327,72
4596,CHEMBL614328,49
4597,CHEMBL614334,333
4598,CHEMBL614335,1250
4599,CHEMBL614339,2
4600,CHEMBL614340,1
4601,CHEMBL614341,1
4602,CHEMBL614343,242
4603,CHEMBL614344,7
4604,CHEMBL614347,146
4605,CHEMBL614348,1690
4606,CHEMBL614352,71
4607,CHEMBL614353,99
4608,CHEMBL614354,1012
4609,CHEMBL614355,49
4610,CHEMBL614356,91
4611,CHEMBL614358,1041
4612,CHEMBL614361,2070
4613,CHEMBL614362,3
4614,CHEMBL614379,172
4615,CHEMBL614382,2
4616,CHEMBL614384,4
4617,CHEMBL614385,22
4618,CHEMBL614387,153
4619,CHEMBL614388,97
4620,CHEMBL614389,6
4621,CHEMBL614390,2
4622,CHEMBL614391,502
4623,CHEMBL614392,442
4624,CHEMBL614393,132
4625,CHEMBL6144,116
4626,CHEMBL614451,101
4627,CHEMBL614454,224
4628,CHEMBL614455,264
4629,CHEMBL614459,4
4630,CHEMBL614462,118
4631,CHEMBL614464,3
4632,CHEMBL614467,38
4633,CHEMBL614469,1
4634,CHEMBL614470,7
4635,CHEMBL614476,69
4636,CHEMBL614487,79
4637,CHEMBL614489,122
4638,CHEMBL614505,5
4639,CHEMBL614508,101
4640,CHEMBL614509,32
4641,CHEMBL614511,34
4642,CHEMBL614512,181
4643,CHEMBL614514,65
4644,CHEMBL614515,320
4645,CHEMBL614516,279
4646,CHEMBL614517,259
4647,CHEMBL614519,531
4648,CHEMBL614525,43
4649,CHEMBL614526,651
4650,CHEMBL614529,663
4651,CHEMBL614530,807
4652,CHEMBL614533,179
4653,CHEMBL614534,68
4654,CHEMBL614535,108
4655,CHEMBL614536,325
4656,CHEMBL614538,1
4657,CHEMBL614540,68
4658,CHEMBL614541,22
4659,CHEMBL614542,119
4660,CHEMBL614544,1
4661,CHEMBL614545,12
4662,CHEMBL614547,32
4663,CHEMBL614548,250
4664,CHEMBL614549,1
4665,CHEMBL614554,41
4666,CHEMBL614561,1054
4667,CHEMBL614562,9
4668,CHEMBL614566,40
4669,CHEMBL614567,57
4670,CHEMBL614570,25
4671,CHEMBL614573,27
4672,CHEMBL614575,117
4673,CHEMBL614578,2
4674,CHEMBL614579,48
4675,CHEMBL614580,1034
4676,CHEMBL614581,55
4677,CHEMBL614582,90
4678,CHEMBL614584,45
4679,CHEMBL614585,204
4680,CHEMBL614586,183
4681,CHEMBL614587,55
4682,CHEMBL614588,43
4683,CHEMBL614589,4
4684,CHEMBL614590,359
4685,CHEMBL614610,157
4686,CHEMBL614628,677
4687,CHEMBL614629,314
4688,CHEMBL614637,53
4689,CHEMBL614642,58
4690,CHEMBL614643,141
4691,CHEMBL614645,146
4692,CHEMBL614647,279
4693,CHEMBL614649,184
4694,CHEMBL614650,12
4695,CHEMBL614651,2
4696,CHEMBL614654,16
4697,CHEMBL614660,47
4698,CHEMBL614666,42
4699,CHEMBL614667,1
4700,CHEMBL614668,359
4701,CHEMBL614669,3
4702,CHEMBL614673,8
4703,CHEMBL614674,3
4704,CHEMBL614678,3
4705,CHEMBL614685,45
4706,CHEMBL614686,16
4707,CHEMBL614687,8
4708,CHEMBL614689,8
4709,CHEMBL614692,4
4710,CHEMBL614694,44
4711,CHEMBL614696,225
4712,CHEMBL614697,1204
4713,CHEMBL614702,16
4714,CHEMBL614705,2
4715,CHEMBL614709,264
4716,CHEMBL614721,1364
4717,CHEMBL614722,24
4718,CHEMBL614725,1512
4719,CHEMBL614728,9
4720,CHEMBL614732,3
4721,CHEMBL614733,180
4722,CHEMBL614734,122
4723,CHEMBL614735,464
4724,CHEMBL614736,193
4725,CHEMBL614740,209
4726,CHEMBL614770,2
4727,CHEMBL614771,17
4728,CHEMBL614773,116
4729,CHEMBL614774,504
4730,CHEMBL614775,340
4731,CHEMBL614778,43
4732,CHEMBL614782,1
4733,CHEMBL614783,138
4734,CHEMBL614787,18
4735,CHEMBL614788,6
4736,CHEMBL614790,5
4737,CHEMBL614791,1
4738,CHEMBL614798,27
4739,CHEMBL614801,48
4740,CHEMBL614802,12
4741,CHEMBL614803,45
4742,CHEMBL614805,240
4743,CHEMBL614806,235
4744,CHEMBL614807,31
4745,CHEMBL614808,3
4746,CHEMBL614809,1
4747,CHEMBL614811,82
4748,CHEMBL614812,4
4749,CHEMBL614817,17
4750,CHEMBL614818,2328
4751,CHEMBL614819,5
4752,CHEMBL614824,13
4753,CHEMBL614826,47
4754,CHEMBL614828,84
4755,CHEMBL614830,49
4756,CHEMBL614832,1
4757,CHEMBL614834,4
4758,CHEMBL614836,65
4759,CHEMBL614840,97
4760,CHEMBL614844,3
4761,CHEMBL614847,1
4762,CHEMBL614850,1
4763,CHEMBL614860,101
4764,CHEMBL614873,3
4765,CHEMBL614879,534
4766,CHEMBL614881,2
4767,CHEMBL614882,715
4768,CHEMBL614883,39
4769,CHEMBL614884,67
4770,CHEMBL614885,10
4771,CHEMBL614886,92
4772,CHEMBL614887,6
4773,CHEMBL614889,9
4774,CHEMBL614894,131
4775,CHEMBL614896,40
4776,CHEMBL614898,12
4777,CHEMBL614899,54
4778,CHEMBL6149,132
4779,CHEMBL614901,60
4780,CHEMBL614903,2
4781,CHEMBL614905,66
4782,CHEMBL614908,283
4783,CHEMBL614909,759
4784,CHEMBL614910,662
4785,CHEMBL614912,326
4786,CHEMBL614913,104
4787,CHEMBL614914,40
4788,CHEMBL614915,5
4789,CHEMBL614916,73
4790,CHEMBL614917,469
4791,CHEMBL614919,681
4792,CHEMBL614920,108
4793,CHEMBL614922,141
4794,CHEMBL614923,158
4795,CHEMBL614924,288
4796,CHEMBL614925,2169
4797,CHEMBL614926,2
4798,CHEMBL614927,27
4799,CHEMBL614928,41
4800,CHEMBL614929,3
4801,CHEMBL614930,4
4802,CHEMBL614931,79
4803,CHEMBL614934,103
4804,CHEMBL614935,203
4805,CHEMBL614938,17
4806,CHEMBL614939,33
4807,CHEMBL614940,37
4808,CHEMBL614942,50
4809,CHEMBL614943,79
4810,CHEMBL614944,41
4811,CHEMBL614949,180
4812,CHEMBL614997,311
4813,CHEMBL614999,14
4814,CHEMBL6150,18
4815,CHEMBL615004,2
4816,CHEMBL615007,35
4817,CHEMBL615008,6
4818,CHEMBL615009,1
4819,CHEMBL615010,42
4820,CHEMBL615012,22
4821,CHEMBL615013,50
4822,CHEMBL615014,2
4823,CHEMBL615018,40
4824,CHEMBL615020,5
4825,CHEMBL615022,627
4826,CHEMBL615023,561
4827,CHEMBL615024,162
4828,CHEMBL6152,340
4829,CHEMBL6153,8
4830,CHEMBL6154,728
4831,CHEMBL6156,1
4832,CHEMBL6157,4
4833,CHEMBL6158,12
4834,CHEMBL6159,22
4835,CHEMBL6162,33
4836,CHEMBL6164,811
4837,CHEMBL6166,826
4838,CHEMBL6167,309
4839,CHEMBL6168,6
4840,CHEMBL6173,3
4841,CHEMBL6174,46
4842,CHEMBL6175,502
4843,CHEMBL6177,3
4844,CHEMBL6182,30
4845,CHEMBL6186,25
4846,CHEMBL6190,1
4847,CHEMBL6191,71
4848,CHEMBL6195,5
