Molecule ChEMBL ID,PubChem CID,Is Peptide,Last Updated
CHEMBL4745509,162648992.0,False,2025-06-11T12:31:08.639383+00:00
CHEMBL4745516,162649110.0,False,2025-06-11T12:31:08.989581+00:00
CHEMBL4745521,162649112.0,False,2025-06-11T12:31:09.210885+00:00
CHEMBL4745487,150944515.0,False,2025-06-11T12:31:09.215675+00:00
CHEMBL4745495,162648868.0,False,2025-06-11T12:31:09.218614+00:00
CHEMBL4745527,162649118.0,False,2025-06-11T12:31:09.230435+00:00
CHEMBL4745522,162649113.0,False,2025-06-11T12:31:09.275426+00:00
CHEMBL4745529,162649120.0,False,2025-06-11T12:31:09.361024+00:00
CHEMBL4745517,146478922.0,False,2025-06-11T12:31:11.321955+00:00
CHEMBL4745533,162649124.0,False,2025-06-11T12:31:11.520115+00:00
CHEMBL4745552,162647561.0,False,2025-06-11T12:31:12.922807+00:00
CHEMBL4745546,162647449.0,False,2025-06-11T12:31:12.938342+00:00
CHEMBL4745560,129048484.0,False,2025-06-11T12:31:12.946151+00:00
CHEMBL4745575,155287695.0,False,2025-06-11T12:31:13.027692+00:00
CHEMBL4745584,138586384.0,False,2025-06-11T12:31:13.037895+00:00
CHEMBL4745566,155770102.0,False,2025-06-11T12:31:13.123494+00:00
CHEMBL4745544,141535104.0,False,2025-06-11T12:31:13.152427+00:00
CHEMBL4745581,162647959.0,False,2025-06-11T12:31:13.164220+00:00
CHEMBL4745564,7088416.0,False,2025-06-11T12:31:13.168693+00:00
CHEMBL4745588,155209539.0,False,2025-06-11T12:31:13.802373+00:00
CHEMBL4745587,162648075.0,False,2025-06-11T12:31:13.844643+00:00
CHEMBL4745586,137055162.0,False,2025-06-11T12:31:13.915186+00:00
CHEMBL4745597,162648080.0,False,2025-06-11T12:31:13.923474+00:00
CHEMBL4745593,99724492.0,False,2025-06-11T12:31:13.984411+00:00
CHEMBL4745601,162648082.0,False,2025-06-11T12:31:14.019816+00:00
CHEMBL4745603,162648084.0,False,2025-06-11T12:31:14.048403+00:00
CHEMBL4745606,155781847.0,False,2025-06-11T12:31:14.146792+00:00
CHEMBL4745611,162648163.0,False,2025-06-11T12:31:14.605251+00:00
CHEMBL4745615,162648167.0,False,2025-06-11T12:31:14.697370+00:00
CHEMBL4745616,118432349.0,False,2025-06-11T12:31:14.749134+00:00
CHEMBL4745626,137412261.0,False,2025-06-11T12:31:14.814708+00:00
CHEMBL4745618,162648169.0,False,2025-06-11T12:31:14.818599+00:00
CHEMBL4745622,70029749.0,False,2025-06-11T12:31:14.840780+00:00
CHEMBL4745567,162647852.0,False,2025-06-11T12:31:14.871124+00:00
CHEMBL4745610,162383196.0,False,2025-06-11T12:31:16.003448+00:00
CHEMBL4745670,139590608.0,False,2025-06-11T12:31:17.567101+00:00
CHEMBL4745642,146867363.0,False,2025-06-11T12:31:17.586038+00:00
CHEMBL4745662,162648544.0,False,2025-06-11T12:31:17.622894+00:00
CHEMBL4745673,162648548.0,False,2025-06-11T12:31:17.631671+00:00
CHEMBL4745645,340203.0,False,2025-06-11T12:31:17.659175+00:00
CHEMBL4745655,162383190.0,False,2025-06-11T12:31:17.663946+00:00
CHEMBL4745652,162648387.0,False,2025-06-11T12:31:17.669661+00:00
CHEMBL4745685,22273743.0,False,2025-06-11T12:31:18.406717+00:00
CHEMBL4745686,162648720.0,False,2025-06-11T12:31:18.558807+00:00
CHEMBL4745687,162648721.0,False,2025-06-11T12:31:18.598501+00:00
CHEMBL4745690,162648723.0,False,2025-06-11T12:31:18.628591+00:00
CHEMBL4745688,162648722.0,False,2025-06-11T12:31:18.650367+00:00
CHEMBL4745694,66976374.0,False,2025-06-11T12:31:18.656197+00:00
CHEMBL4745712,162648880.0,False,2025-06-11T12:31:19.377432+00:00
CHEMBL4745715,162648882.0,False,2025-06-11T12:31:19.719625+00:00
CHEMBL4745718,162648883.0,False,2025-06-11T12:31:19.759258+00:00
CHEMBL4745672,157244401.0,False,2025-06-11T12:31:19.783440+00:00
CHEMBL4745677,162648637.0,False,2025-06-11T12:31:19.808550+00:00
CHEMBL4745668,147626442.0,False,2025-06-11T12:31:19.812886+00:00
CHEMBL4745716,151600727.0,False,2025-06-11T12:31:19.819893+00:00
CHEMBL4745732,162648997.0,False,2025-06-11T12:31:19.821636+00:00
CHEMBL4745747,4382154.0,False,2025-06-11T12:31:20.476746+00:00
CHEMBL4745695,159817161.0,False,2025-06-11T12:31:21.000182+00:00
CHEMBL4745735,132056486.0,False,2025-06-11T12:31:22.050319+00:00
CHEMBL4745681,129137289.0,False,2025-06-11T12:31:23.768646+00:00
CHEMBL4745789,162647716.0,False,2025-06-11T12:31:25.123324+00:00
CHEMBL4745752,162647457.0,False,2025-06-11T12:31:25.147870+00:00
CHEMBL4745763,162647565.0,False,2025-06-11T12:31:25.150621+00:00
CHEMBL4745794,42610920.0,False,2025-06-11T12:31:25.316490+00:00
CHEMBL4745780,118036773.0,False,2025-06-11T12:31:25.426446+00:00
CHEMBL4745768,162647568.0,False,2025-06-11T12:31:25.526753+00:00
CHEMBL4745772,162647571.0,False,2025-06-11T12:31:25.528547+00:00
CHEMBL4745769,146847894.0,False,2025-06-11T12:31:25.541399+00:00
CHEMBL4745765,162647567.0,False,2025-06-11T12:31:25.547005+00:00
CHEMBL4745793,162647860.0,False,2025-06-11T12:31:25.611953+00:00
CHEMBL4745801,162647863.0,False,2025-06-11T12:31:26.232024+00:00
CHEMBL4745802,162647865.0,False,2025-06-11T12:31:26.226937+00:00
CHEMBL4745796,141678158.0,False,2025-06-11T12:31:26.296162+00:00
CHEMBL4745803,162647867.0,False,2025-06-11T12:31:26.315830+00:00
CHEMBL4745809,162647966.0,False,2025-06-11T12:31:26.403569+00:00
CHEMBL4745818,162647972.0,False,2025-06-11T12:31:26.488443+00:00
CHEMBL4745817,138534499.0,False,2025-06-11T12:31:26.509990+00:00
CHEMBL4745825,141532344.0,False,2025-06-11T12:31:26.610785+00:00
CHEMBL4745826,162648091.0,False,2025-06-11T12:31:26.694128+00:00
CHEMBL4745824,134536639.0,False,2025-06-11T12:31:26.861887+00:00
CHEMBL4745827,162648092.0,False,2025-06-11T12:31:27.093151+00:00
CHEMBL4745832,162648094.0,False,2025-06-11T12:31:27.153529+00:00
CHEMBL4745846,162648192.0,False,2025-06-11T12:31:27.219197+00:00
CHEMBL4745834,162648180.0,False,2025-06-11T12:31:27.236626+00:00
CHEMBL4745848,162648194.0,False,2025-06-11T12:31:29.019376+00:00
CHEMBL4745863,162648285.0,True,2025-06-11T12:31:30.337011+00:00
CHEMBL4745864,162648286.0,False,2025-06-11T12:31:30.491708+00:00
CHEMBL4745870,162648551.0,False,2025-06-11T12:31:30.519911+00:00
CHEMBL4745883,162648650.0,False,2025-06-11T12:31:30.523964+00:00
CHEMBL4745868,162648445.0,False,2025-06-11T12:31:30.536929+00:00
CHEMBL4745855,162648201.0,False,2025-06-11T12:31:30.577889+00:00
CHEMBL4745859,135156800.0,False,2025-06-11T12:31:30.587710+00:00
CHEMBL4745861,136213667.0,False,2025-06-11T12:31:30.591469+00:00
CHEMBL4745884,149226252.0,False,2025-06-11T12:31:31.169163+00:00
CHEMBL4745889,162648734.0,False,2025-06-11T12:31:31.250790+00:00
CHEMBL4745897,162648739.0,False,2025-06-11T12:31:31.383626+00:00
CHEMBL4745899,162648890.0,False,2025-06-11T12:31:31.448892+00:00
CHEMBL4745906,153313905.0,False,2025-06-11T12:31:31.549028+00:00
CHEMBL4745913,162648899.0,False,2025-06-11T12:31:31.580157+00:00
CHEMBL4745907,148430768.0,False,2025-06-11T12:31:31.590198+00:00
CHEMBL4745912,162648898.0,False,2025-06-11T12:31:31.595559+00:00
CHEMBL4745914,162649001.0,False,2025-06-11T12:31:32.105156+00:00
CHEMBL4745919,162649004.0,False,2025-06-11T12:31:32.132251+00:00
CHEMBL4745922,145994864.0,False,2025-06-11T12:31:32.156469+00:00
CHEMBL4745923,138667943.0,False,2025-06-11T12:31:32.264364+00:00
CHEMBL4745924,162649129.0,False,2025-06-11T12:31:32.307586+00:00
CHEMBL4745867,162648444.0,False,2025-06-11T12:31:32.412415+00:00
CHEMBL4745933,162647583.0,False,2025-06-11T12:31:32.437304+00:00
CHEMBL4745926,162649131.0,False,2025-06-11T12:31:34.289831+00:00
CHEMBL4745872,139517819.0,False,2025-06-11T12:31:35.664115+00:00
CHEMBL4745945,162506897.0,False,2025-06-11T12:31:37.176137+00:00
CHEMBL4745938,16769813.0,False,2025-06-11T12:31:37.220257+00:00
CHEMBL4745937,137499291.0,False,2025-06-11T12:31:37.258247+00:00
CHEMBL4745955,162647727.0,False,2025-06-11T12:31:37.286189+00:00
CHEMBL4745946,118540138.0,False,2025-06-11T12:31:37.297538+00:00
CHEMBL4745941,162647586.0,False,2025-06-11T12:31:37.313962+00:00
CHEMBL4745935,121273544.0,False,2025-06-11T12:31:37.365041+00:00
CHEMBL4745942,162647719.0,False,2025-06-11T12:31:37.370596+00:00
CHEMBL4745958,162647729.0,False,2025-06-11T12:31:37.409046+00:00
CHEMBL4745961,162647868.0,False,2025-06-11T12:31:37.966580+00:00
CHEMBL4745964,162647973.0,True,2025-06-11T12:31:38.197096+00:00
CHEMBL4745962,137727788.0,False,2025-06-11T12:31:38.216026+00:00
CHEMBL4745977,162648097.0,False,2025-06-11T12:31:38.339448+00:00
CHEMBL4745979,162648099.0,False,2025-06-11T12:31:38.397105+00:00
CHEMBL4745971,162647979.0,False,2025-06-11T12:31:38.454697+00:00
CHEMBL4745969,162647977.0,False,2025-06-11T12:31:38.460429+00:00
CHEMBL4745993,162648294.0,False,2025-06-11T12:31:38.467931+00:00
CHEMBL4746006,162648557.0,False,2025-06-11T12:31:38.900351+00:00
CHEMBL4746011,162648558.0,False,2025-06-11T12:31:39.002767+00:00
CHEMBL4745956,42610984.0,False,2025-06-11T12:31:39.033896+00:00
CHEMBL4746014,162648653.0,False,2025-06-11T12:31:39.036792+00:00
CHEMBL4745982,162648102.0,False,2025-06-11T12:31:39.081211+00:00
CHEMBL4746021,162647465.0,False,2025-06-11T12:31:39.131827+00:00
CHEMBL4746020,139259783.0,False,2025-06-11T12:31:39.163468+00:00
CHEMBL4746022,162647466.0,False,2025-06-11T12:31:39.253357+00:00
CHEMBL4746040,162647733.0,False,2025-06-11T12:31:40.691373+00:00
CHEMBL4746032,137110834.0,False,2025-06-11T12:31:40.714659+00:00
CHEMBL4746023,162647467.0,False,2025-06-11T12:31:40.733656+00:00
CHEMBL4746028,162647587.0,False,2025-06-11T12:31:40.741772+00:00
CHEMBL4746043,138501641.0,False,2025-06-11T12:31:40.803410+00:00
CHEMBL4746037,162647731.0,False,2025-06-11T12:31:40.807406+00:00
CHEMBL4746035,162647592.0,False,2025-06-11T12:31:40.835600+00:00
CHEMBL4746045,89794166.0,False,2025-06-11T12:31:40.880549+00:00
CHEMBL4746051,10996495.0,True,2025-06-11T12:31:41.530779+00:00
CHEMBL4746054,162647874.0,False,2025-06-11T12:31:41.573049+00:00
CHEMBL4746055,59615716.0,False,2025-06-11T12:31:41.660605+00:00
CHEMBL4746063,162647987.0,False,2025-06-11T12:31:41.708784+00:00
CHEMBL4746065,162647989.0,False,2025-06-11T12:31:41.788802+00:00
CHEMBL4746071,15933256.0,False,2025-06-11T12:31:41.807805+00:00
CHEMBL4746069,162648106.0,False,2025-06-11T12:31:41.813850+00:00
CHEMBL4746073,162648109.0,False,2025-06-11T12:31:41.819663+00:00
CHEMBL4746080,162648114.0,False,2025-06-11T12:31:42.521940+00:00
CHEMBL4746089,162648204.0,False,2025-06-11T12:31:42.528059+00:00
CHEMBL4746074,162648110.0,False,2025-06-11T12:31:42.542106+00:00
CHEMBL4746086,162648117.0,False,2025-06-11T12:31:42.569031+00:00
CHEMBL4746093,162648208.0,False,2025-06-11T12:31:42.945978+00:00
CHEMBL4746094,137412237.0,False,2025-06-11T12:31:42.950200+00:00
CHEMBL4746097,162648211.0,False,2025-06-11T12:31:42.954177+00:00
CHEMBL4746044,118540057.0,False,2025-06-11T12:31:42.997903+00:00
CHEMBL4746047,162647869.0,False,2025-06-11T12:31:43.003013+00:00
CHEMBL4746114,162648301.0,False,2025-06-11T12:31:44.701084+00:00
CHEMBL4746100,162648214.0,False,2025-06-11T12:31:44.754260+00:00
CHEMBL4746110,141488681.0,False,2025-06-11T12:31:44.779105+00:00
CHEMBL4746108,150995037.0,False,2025-06-11T12:31:44.816436+00:00
CHEMBL4746119,45880009.0,False,2025-06-11T12:31:44.842394+00:00
CHEMBL4746125,162648450.0,False,2025-06-11T12:31:44.865675+00:00
CHEMBL4746135,162648562.0,False,2025-06-11T12:31:44.881144+00:00
CHEMBL4746099,162648213.0,False,2025-06-11T12:31:44.933145+00:00
CHEMBL4746111,162648299.0,False,2025-06-11T12:31:44.923875+00:00
CHEMBL4746142,162648658.0,True,2025-06-11T12:31:46.000911+00:00
CHEMBL4746157,162649008.0,False,2025-06-11T12:31:46.089518+00:00
CHEMBL4746140,162648656.0,False,2025-06-11T12:31:46.146898+00:00
CHEMBL4746161,141764420.0,False,2025-06-11T12:31:46.181016+00:00
CHEMBL4746166,154573767.0,False,2025-06-11T12:31:46.187137+00:00
CHEMBL4746164,9871356.0,False,2025-06-11T12:31:46.261477+00:00
CHEMBL4746159,162649010.0,False,2025-06-11T12:31:46.267517+00:00
CHEMBL4746155,162475030.0,False,2025-06-11T12:31:46.269503+00:00
CHEMBL4746131,137412270.0,False,2025-06-11T12:31:46.275494+00:00
CHEMBL4746168,126545448.0,False,2025-06-11T12:31:46.687821+00:00
CHEMBL4746170,162647474.0,False,2025-06-11T12:31:46.798769+00:00
CHEMBL4746176,89444818.0,False,2025-06-11T12:31:46.866556+00:00
CHEMBL4746182,155194016.0,False,2025-06-11T12:31:46.945197+00:00
CHEMBL4746177,156702610.0,False,2025-06-11T12:31:46.949271+00:00
CHEMBL4746185,162647594.0,False,2025-06-11T12:31:47.122820+00:00
CHEMBL4746146,155803653.0,False,2025-06-11T12:31:47.135101+00:00
CHEMBL4746196,162654668.0,False,2025-06-11T12:31:48.696894+00:00
CHEMBL4746208,146635376.0,False,2025-06-11T12:31:48.736922+00:00
CHEMBL4746203,162647604.0,False,2025-06-11T12:31:48.763712+00:00
CHEMBL4746193,135331248.0,False,2025-06-11T12:31:48.784161+00:00
CHEMBL4746200,162647600.0,False,2025-06-11T12:31:48.796071+00:00
CHEMBL4746206,162647605.0,False,2025-06-11T12:31:48.800469+00:00
CHEMBL4746186,155757113.0,False,2025-06-11T12:31:48.806379+00:00
CHEMBL4746197,162654669.0,False,2025-06-11T12:31:48.810276+00:00
CHEMBL4746212,162647610.0,False,2025-06-11T12:31:48.812643+00:00
CHEMBL4746214,118366992.0,False,2025-06-11T12:31:49.496087+00:00
CHEMBL4746215,162647612.0,False,2025-06-11T12:31:49.542373+00:00
CHEMBL4746205,90442519.0,False,2025-06-11T12:31:49.675507+00:00
CHEMBL4746216,162647736.0,False,2025-06-11T12:31:49.772584+00:00
CHEMBL4746237,162647878.0,False,2025-06-11T12:31:49.994774+00:00
CHEMBL4746223,162647742.0,False,2025-06-11T12:31:50.041743+00:00
CHEMBL4746217,162647737.0,False,2025-06-11T12:31:50.048507+00:00
CHEMBL4746226,162647744.0,False,2025-06-11T12:31:50.066363+00:00
CHEMBL4746238,23273747.0,False,2025-06-11T12:31:50.074537+00:00
CHEMBL4746239,162647879.0,False,2025-06-11T12:31:50.521868+00:00
CHEMBL4746240,137283190.0,False,2025-06-11T12:31:50.559761+00:00
CHEMBL4746256,162648118.0,False,2025-06-11T12:31:50.595057+00:00
CHEMBL4746255,129396559.0,False,2025-06-11T12:31:50.686270+00:00
CHEMBL4746259,162648120.0,False,2025-06-11T12:31:50.718295+00:00
CHEMBL4746263,162648392.0,False,2025-06-11T12:31:50.903414+00:00
CHEMBL4746231,155289165.0,False,2025-06-11T12:31:51.650970+00:00
CHEMBL4746264,162648393.0,False,2025-06-11T12:31:52.968873+00:00
CHEMBL4746270,162648398.0,False,2025-06-11T12:31:53.247108+00:00
CHEMBL4746278,162654672.0,False,2025-06-11T12:31:53.250497+00:00
CHEMBL4746284,162648405.0,False,2025-06-11T12:31:53.261263+00:00
CHEMBL4746282,162654675.0,False,2025-06-11T12:31:53.268928+00:00
CHEMBL4746269,136193359.0,False,2025-06-11T12:31:53.276058+00:00
CHEMBL4746275,162648404.0,False,2025-06-11T12:31:53.317072+00:00
CHEMBL4746279,162654673.0,False,2025-06-11T12:31:53.314847+00:00
CHEMBL4746272,162648400.0,False,2025-06-11T12:31:53.321637+00:00
CHEMBL4746292,90311533.0,False,2025-06-11T12:31:53.986859+00:00
CHEMBL4746304,162648567.0,False,2025-06-11T12:31:54.267472+00:00
CHEMBL4746321,162648667.0,False,2025-06-11T12:31:54.330325+00:00
CHEMBL4746294,162648458.0,True,2025-06-11T12:31:54.347497+00:00
CHEMBL4746307,510378.0,False,2025-06-11T12:31:54.351605+00:00
CHEMBL4746312,162648571.0,True,2025-06-11T12:31:54.357025+00:00
CHEMBL4746318,162648664.0,False,2025-06-11T12:31:54.363710+00:00
CHEMBL4746323,150338199.0,False,2025-06-11T12:31:54.451374+00:00
CHEMBL4746291,162648409.0,False,2025-06-11T12:31:54.931684+00:00
CHEMBL4746325,162648670.0,False,2025-06-11T12:31:54.930191+00:00
CHEMBL4746333,155681502.0,False,2025-06-11T12:31:54.961310+00:00
CHEMBL4746334,162648742.0,False,2025-06-11T12:31:55.140245+00:00
CHEMBL4746352,162648911.0,False,2025-06-11T12:31:55.201827+00:00
CHEMBL4746340,151837327.0,False,2025-06-11T12:31:55.226854+00:00
CHEMBL4746343,66525230.0,False,2025-06-11T12:31:55.252452+00:00
CHEMBL4746320,162648666.0,False,2025-06-11T12:31:56.149100+00:00
CHEMBL4746358,162648916.0,False,2025-06-11T12:31:57.671024+00:00
CHEMBL4746354,162648913.0,False,2025-06-11T12:31:57.747284+00:00
CHEMBL4746368,162649018.0,False,2025-06-11T12:31:57.754682+00:00
CHEMBL4746365,162649016.0,False,2025-06-11T12:31:57.797342+00:00
CHEMBL4746377,141464433.0,False,2025-06-11T12:31:57.799967+00:00
CHEMBL4746378,162649024.0,False,2025-06-11T12:31:57.805724+00:00
CHEMBL4746361,146503277.0,False,2025-06-11T12:31:57.818721+00:00
CHEMBL4746359,71542605.0,False,2025-06-11T12:31:57.820480+00:00
CHEMBL4746375,162649023.0,False,2025-06-11T12:31:57.835055+00:00
CHEMBL4746388,162647482.0,False,2025-06-11T12:31:58.736355+00:00
CHEMBL4746392,162647485.0,True,2025-06-11T12:31:58.895785+00:00
CHEMBL4746390,162647484.0,False,2025-06-11T12:31:58.903076+00:00
CHEMBL4746394,162647487.0,False,2025-06-11T12:31:59.064234+00:00
CHEMBL4746397,59738470.0,False,2025-06-11T12:31:59.084320+00:00
CHEMBL4746396,129052068.0,False,2025-06-11T12:31:59.089918+00:00
CHEMBL4746404,162647619.0,False,2025-06-11T12:31:59.188097+00:00
CHEMBL4746401,153585722.0,False,2025-06-11T12:31:59.197716+00:00
CHEMBL4746374,162649022.0,False,2025-06-11T12:31:59.632953+00:00
CHEMBL4746409,162647624.0,False,2025-06-11T12:31:59.655989+00:00
CHEMBL4746411,137116552.0,False,2025-06-11T12:31:59.722947+00:00
CHEMBL4746426,162647637.0,False,2025-06-11T12:31:59.749744+00:00
CHEMBL4746430,162647641.0,False,2025-06-11T12:31:59.911359+00:00
CHEMBL4746428,162647639.0,False,2025-06-11T12:31:59.917415+00:00
CHEMBL4746439,126764043.0,False,2025-06-11T12:31:59.979544+00:00
CHEMBL4746403,162647618.0,False,2025-06-11T12:32:00.817104+00:00
CHEMBL4746453,52368317.0,False,2025-06-11T12:32:02.409162+00:00
CHEMBL4746443,162647996.0,False,2025-06-11T12:32:02.421251+00:00
CHEMBL4746440,118905544.0,False,2025-06-11T12:32:02.426048+00:00
CHEMBL4746469,138586355.0,False,2025-06-11T12:32:02.447451+00:00
CHEMBL4746458,162648225.0,False,2025-06-11T12:32:02.462457+00:00
CHEMBL4746451,162648001.0,False,2025-06-11T12:32:02.483591+00:00
CHEMBL4746470,162648312.0,False,2025-06-11T12:32:02.489881+00:00
CHEMBL4746487,59830755.0,False,2025-06-11T12:32:02.502366+00:00
CHEMBL4746499,141488839.0,False,2025-06-11T12:32:03.364735+00:00
CHEMBL4746488,162648470.0,False,2025-06-11T12:32:03.460148+00:00
CHEMBL4746516,162648680.0,False,2025-06-11T12:32:03.621171+00:00
CHEMBL4746522,162648684.0,False,2025-06-11T12:32:03.625489+00:00
CHEMBL4746507,118036888.0,False,2025-06-11T12:32:03.640659+00:00
CHEMBL4746496,23728435.0,False,2025-06-11T12:32:03.649100+00:00
CHEMBL4746510,162648673.0,False,2025-06-11T12:32:03.663029+00:00
CHEMBL4746520,162648682.0,False,2025-06-11T12:32:03.692651+00:00
CHEMBL4746477,162648413.0,False,2025-06-11T12:32:04.180752+00:00
CHEMBL4746530,162648752.0,False,2025-06-11T12:32:04.280845+00:00
CHEMBL4746541,162648761.0,False,2025-06-11T12:32:04.459925+00:00
CHEMBL4746543,162648917.0,False,2025-06-11T12:32:04.574406+00:00
CHEMBL4746562,162649029.0,False,2025-06-11T12:32:04.611922+00:00
CHEMBL4746545,162648919.0,False,2025-06-11T12:32:04.614574+00:00
CHEMBL4746544,162648918.0,False,2025-06-11T12:32:04.628752+00:00
CHEMBL4746525,137499231.0,False,2025-06-11T12:32:05.972596+00:00
CHEMBL4746460,150598528.0,False,2025-06-11T12:32:07.487819+00:00
CHEMBL4746566,124203826.0,False,2025-06-11T12:32:09.320604+00:00
CHEMBL4746584,162647642.0,False,2025-06-11T12:32:09.343627+00:00
CHEMBL4746602,1234909.0,False,2025-06-11T12:32:09.359059+00:00
CHEMBL4746597,155664262.0,False,2025-06-11T12:32:09.363902+00:00
CHEMBL4746586,162647644.0,False,2025-06-11T12:32:09.371766+00:00
CHEMBL4746563,146957784.0,False,2025-06-11T12:32:09.373929+00:00
CHEMBL4746616,162647766.0,False,2025-06-11T12:32:09.380833+00:00
CHEMBL4746599,118366993.0,False,2025-06-11T12:32:09.386999+00:00
CHEMBL4746614,121294251.0,False,2025-06-11T12:32:09.431050+00:00
CHEMBL4746617,132991434.0,False,2025-06-11T12:32:10.153404+00:00
CHEMBL4746619,155175696.0,False,2025-06-11T12:32:10.279737+00:00
CHEMBL4746633,162648003.0,False,2025-06-11T12:32:10.490656+00:00
CHEMBL4746622,162647884.0,False,2025-06-11T12:32:10.582360+00:00
CHEMBL4746627,162647886.0,False,2025-06-11T12:32:10.586752+00:00
CHEMBL4746620,162647768.0,False,2025-06-11T12:32:10.601350+00:00
CHEMBL4746642,11677808.0,False,2025-06-11T12:32:10.604684+00:00
CHEMBL4746640,162648007.0,False,2025-06-11T12:32:10.609689+00:00
CHEMBL4746645,126524292.0,False,2025-06-11T12:32:10.946046+00:00
CHEMBL4746603,162647757.0,False,2025-06-11T12:32:11.114058+00:00
CHEMBL4746648,139035039.0,False,2025-06-11T12:32:11.149853+00:00
CHEMBL4746651,162648123.0,False,2025-06-11T12:32:11.297328+00:00
CHEMBL4746653,162648125.0,False,2025-06-11T12:32:11.466754+00:00
CHEMBL4746654,162648126.0,False,2025-06-11T12:32:11.486715+00:00
CHEMBL4746663,141420000.0,False,2025-06-11T12:32:11.492093+00:00
CHEMBL4746644,11941641.0,False,2025-06-11T12:32:12.221380+00:00
CHEMBL4746672,147420495.0,False,2025-06-11T12:32:13.410682+00:00
CHEMBL4746697,162648476.0,False,2025-06-11T12:32:13.492570+00:00
CHEMBL4746695,162648426.0,False,2025-06-11T12:32:13.609590+00:00
CHEMBL4746670,67465239.0,False,2025-06-11T12:32:13.690305+00:00
CHEMBL4746676,2481648.0,False,2025-06-11T12:32:13.695389+00:00
CHEMBL4746668,137142996.0,False,2025-06-11T12:32:13.721628+00:00
CHEMBL4746671,162648315.0,False,2025-06-11T12:32:13.735575+00:00
CHEMBL4746698,162648477.0,False,2025-06-11T12:32:13.958370+00:00
CHEMBL4746684,118409163.0,False,2025-06-11T12:32:14.006441+00:00
CHEMBL4746699,139295357.0,False,2025-06-11T12:32:14.240672+00:00
CHEMBL4746701,162648478.0,False,2025-06-11T12:32:14.353490+00:00
CHEMBL4746709,162648483.0,False,2025-06-11T12:32:14.590013+00:00
CHEMBL4746703,162648479.0,False,2025-06-11T12:32:14.598463+00:00
CHEMBL4746704,132071387.0,False,2025-06-11T12:32:14.601626+00:00
CHEMBL4746707,138585586.0,False,2025-06-11T12:32:14.605851+00:00
CHEMBL4746711,135169357.0,False,2025-06-11T12:32:14.818617+00:00
CHEMBL4746713,142567007.0,False,2025-06-11T12:32:14.831214+00:00
CHEMBL4746718,162648488.0,False,2025-06-11T12:32:15.172046+00:00
CHEMBL4746719,162648489.0,True,2025-06-11T12:32:15.229023+00:00
CHEMBL4746720,162648490.0,False,2025-06-11T12:32:15.452997+00:00
CHEMBL4746732,162648687.0,False,2025-06-11T12:32:15.590754+00:00
CHEMBL4746730,705438.0,False,2025-06-11T12:32:15.599657+00:00
CHEMBL4746733,141533898.0,False,2025-06-11T12:32:15.604997+00:00
CHEMBL4746688,154640722.0,False,2025-06-11T12:32:15.613618+00:00
CHEMBL4746700,155681504.0,False,2025-06-11T12:32:16.089230+00:00
CHEMBL4746734,132256728.0,False,2025-06-11T12:32:17.419477+00:00
CHEMBL4746735,162648688.0,False,2025-06-11T12:32:17.442520+00:00
CHEMBL4746788,137110760.0,False,2025-06-11T12:32:17.561082+00:00
CHEMBL4746745,67468868.0,False,2025-06-11T12:32:17.579390+00:00
CHEMBL4746750,162647496.0,False,2025-06-11T12:32:17.585417+00:00
CHEMBL4746760,162647503.0,False,2025-06-11T12:32:17.591975+00:00
CHEMBL4746757,162647500.0,False,2025-06-11T12:32:17.594909+00:00
CHEMBL4746770,162647772.0,False,2025-06-11T12:32:17.600992+00:00
CHEMBL4746765,162647506.0,False,2025-06-11T12:32:17.626448+00:00
CHEMBL4746768,162647652.0,False,2025-06-11T12:32:17.633700+00:00
CHEMBL4746792,162647895.0,False,2025-06-11T12:32:18.296219+00:00
CHEMBL4746794,57524531.0,False,2025-06-11T12:32:18.304571+00:00
CHEMBL4746803,162648010.0,False,2025-06-11T12:32:18.315553+00:00
CHEMBL4746809,162648015.0,False,2025-06-11T12:32:18.657672+00:00
CHEMBL4746818,162648022.0,False,2025-06-11T12:32:18.764469+00:00
CHEMBL4746829,162648030.0,False,2025-06-11T12:32:18.766530+00:00
CHEMBL4746822,162648023.0,False,2025-06-11T12:32:18.780629+00:00
CHEMBL4746821,124115347.0,False,2025-06-11T12:32:18.798647+00:00
CHEMBL4746836,162649709.0,False,2025-06-11T12:32:18.847302+00:00
CHEMBL4746832,57524703.0,False,2025-06-11T12:32:18.883381+00:00
CHEMBL4746842,124115340.0,False,2025-06-11T12:32:19.320816+00:00
CHEMBL4746839,162649787.0,False,2025-06-11T12:32:19.334658+00:00
CHEMBL4746837,162649710.0,False,2025-06-11T12:32:19.344824+00:00
CHEMBL4746857,162650209.0,False,2025-06-11T12:32:19.434031+00:00
CHEMBL4746859,162650211.0,False,2025-06-11T12:32:19.536776+00:00
CHEMBL4746865,137045944.0,False,2025-06-11T12:32:21.231419+00:00
CHEMBL4746868,155755148.0,False,2025-06-11T12:32:21.294996+00:00
CHEMBL4746870,132089498.0,False,2025-06-11T12:32:21.317403+00:00
CHEMBL4746869,155289401.0,False,2025-06-11T12:32:21.320039+00:00
CHEMBL4746873,162650346.0,False,2025-06-11T12:32:21.333613+00:00
CHEMBL4746867,162650344.0,False,2025-06-11T12:32:21.351000+00:00
CHEMBL4746881,137110865.0,False,2025-06-11T12:32:21.386159+00:00
